"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000132485",1114.45097924313,-0.220094189808124,0.0628738893885208,-3.50056584615087,0.000464271527150649,0.00111259085644655
"ENSG00000172260",704.377216182805,-0.65639634978287,0.0758142286274499,-8.65795724188388,4.8029361592222e-18,3.04979203423596e-17
"ENSG00000162620",24.6999997403356,-0.448089388134261,0.391745832645745,-1.1438268152286,0.252695466751996,0.352906831137205
"ENSG00000254685",175.655345460537,-0.479327825248509,0.141145370906122,-3.39598686213605,0.000683816417051606,0.00160606953856678
"ENSG00000259030",3.56385582012441,-0.913555322576845,0.950693552531921,-0.960935645501994,0.336584526633059,0.447463715814363
"ENSG00000116783",0.207974888783441,-1.13759906922418,3.81294567170242,-0.298351764533865,0.765434699784072,NA
"ENSG00000116791",574.089929413004,-0.517277883482565,0.0815763946925808,-6.34102408462544,2.28242852365106e-10,9.65511813477881e-10
"ENSG00000162623",503.667948994348,0.207365951568646,0.0884518124654801,2.34439460072765,0.0190579962281259,0.0356487813694784
"ENSG00000137968",1.79952311453388,0.569786978017488,1.31970022845534,0.431754852906559,0.665919595612521,0.758492747206713
"ENSG00000117054",412.592434233715,-0.348776706768268,0.102641451059868,-3.39801028889231,0.000678778672101496,0.00159500001107013
"ENSG00000137955",739.436627656602,0.0502911828376789,0.0726381771828283,0.692351939271512,0.488716339864852,0.601277353445879
"ENSG00000057468",0.859988559859187,1.76328415235309,2.07233908128379,0.850866621335327,0.394843448454997,0.509094099122333
"ENSG00000184005",28.153737692956,-0.0703306716581292,0.340083471877477,-0.206804145081968,0.836162818825139,0.889324357641978
"ENSG00000117069",23.9649851762818,-2.25416772623379,0.42980147419452,-5.24467192779705,1.56560655385767e-07,5.3660254397103e-07
"ENSG00000142892",663.789083827048,-0.176421701790313,0.0762938391321219,-2.31239774793341,0.0207557743608738,0.0385068734303321
"ENSG00000154027",1350.71557437187,0.284124186439423,0.0595348183281879,4.77240368607793,1.82040168699763e-06,5.67931415388888e-06
"ENSG00000036549",851.050413698426,0.156987944242648,0.0723456010275042,2.16997221687279,0.0300089507416612,0.0538436712966402
"ENSG00000077254",1104.61221584495,0.55944419204568,0.0618332607699918,9.04762558336859,1.4611079613157e-19,9.89150626268755e-19
"ENSG00000180488",744.395526321,0.412409751233057,0.0717774264884593,5.74567480904831,9.15551143140158e-09,3.46073166134898e-08
"ENSG00000162614",1952.13253132573,-0.136956053051899,0.0534576163824187,-2.56195585063425,0.0104084548757289,0.0204860854645424
"ENSG00000162613",1395.23824175016,-0.349132386386717,0.0590784815002561,-5.90963710509728,3.42862208407358e-09,1.33432881634741e-08
"ENSG00000162616",1027.63100616549,-0.901232135881321,0.0816202955926476,-11.041765155804,2.40266165987772e-28,2.27135519841423e-27
"ENSG00000137960",9.51419228215521,-1.6621819928578,0.61861388307412,-2.68694582895198,0.00721086461936998,0.014546088524538
"ENSG00000122420",128.229816827864,-1.29115759605242,0.172860605381558,-7.46935713433627,8.05875490385503e-14,4.18351284864443e-13
"ENSG00000137959",5.81441427948146,-1.92050126906902,0.82101548559074,-2.33917788735395,0.0193262290082587,0.036104698076273
"ENSG00000137965",19.0154091000907,-0.840814993151933,0.425103407076771,-1.97790697311463,0.047939202165073,0.0824997619697391
"ENSG00000162618",197.274299673033,-1.63702154127587,0.141387778831917,-11.5782393273324,5.31259710937815e-31,5.4335222899386e-30
"ENSG00000117114",692.233414513892,0.918414852436968,0.078715255128219,11.6675586065365,1.86704474183479e-31,1.9391476677351e-30
"ENSG00000137941",549.476377926411,0.315051261535234,0.0875997101937772,3.59648748652612,0.000322543092036482,0.000789378958889682
"ENSG00000142875",873.853539631855,0.310368410787742,0.0796279895529343,3.89773008875753,9.70985515669475e-05,0.000252165366166286
"ENSG00000203943",7.11937322232137,0.124793534907695,0.690197650402589,0.180808402976892,0.856517967200684,0.902998236970882
"ENSG00000137976",0.144923387344287,-1.13759814349974,4.0804728567969,-0.278790763576536,0.780405403141678,NA
"ENSG00000117133",487.330915819878,0.479932749601014,0.0865692519778844,5.54391702175758,2.95779044061342e-08,1.0758123275854e-07
"ENSG00000174021",1838.48406708696,0.407406202099048,0.0577419787725804,7.05563284735422,1.71816941733808e-12,8.30241995827168e-12
"ENSG00000117151",320.282197113451,0.244584381556249,0.108142127644665,2.26169381797175,0.0237163269522905,0.043474033162047
"ENSG00000117155",1068.67522667073,1.12328408626494,0.066620531102421,16.860929621501,8.72065670398108e-64,2.01134645545028e-62
"ENSG00000171517",75.7468133455321,3.35502729994933,0.29341082527857,11.4345723160146,2.80917479544767e-30,2.80688936510561e-29
"ENSG00000153898",7.35847745905896,-0.217544547990414,0.656909314487697,-0.33116374390287,0.74052080467416,0.817270128914612
"ENSG00000162643",78.5600257672612,1.08928922784113,0.212463884950261,5.12693829398885,2.94491983166836e-07,9.89562892820981e-07
"ENSG00000055732",1.87426518875149,2.17530145282857,1.49428611762905,1.45574627721234,0.145462771842915,0.220854057012557
"ENSG00000097096",81.5003407444615,-0.722838043110234,0.207728542005312,-3.47972424074372,0.000501930125935446,0.00119719148665425
"ENSG00000162642",343.66310580972,0.240660372191816,0.104357348946531,2.30611810879865,0.0211040337146185,0.0390791869438432
"ENSG00000142867",580.931559039935,0.338317990493875,0.0811831359038469,4.16734321392287,3.08170331276753e-05,8.45460599843034e-05
"ENSG00000153904",2847.57603469924,-1.23802322721951,0.134235382325399,-9.22277871730143,2.89498828480621e-20,2.02883201813951e-19
"ENSG00000142871",6539.53889614802,-1.77761616253436,0.185159034014998,-9.60048302255874,7.95706482914841e-22,6.0417939954657e-21
"ENSG00000117174",713.391882994958,0.0676575989336064,0.0738632613534727,0.915984451455926,0.359675050097816,0.472239722792126
"ENSG00000171502",142.127271523253,0.699007363725872,0.156009876200124,4.480532776202,7.44569442201463e-06,2.1890014839747e-05
"ENSG00000122417",401.028680907934,0.301792307883099,0.0939321377945927,3.21287596523192,0.00131413028215029,0.00296731302257255
"ENSG00000137975",33.5214982464307,3.78953533144023,0.473173305309945,8.00876822279302,1.15863033290345e-15,6.58538135222951e-15
"ENSG00000097033",2236.96829546421,-0.24019277700775,0.053837959247926,-4.46140196179526,8.14251956733386e-06,2.38104074173346e-05
"ENSG00000183291",1937.94386376943,-0.13268742469353,0.056813874155834,-2.33547573836601,0.0195185818915031,0.0364271064856241
"ENSG00000153936",849.529785388964,0.0939073078949221,0.068778055351577,1.36536730233052,0.172137635432393,0.255356262808516
"ENSG00000143013",777.119195149367,-0.787172808150879,0.0750763057456789,-10.48496992936,1.01277874018137e-25,8.75958513661567e-25
"ENSG00000065243",786.669893079614,-1.04806994712954,0.0745290930611531,-14.0625613982659,6.45084343361716e-45,9.86229569757777e-44
"ENSG00000137947",372.288840283779,0.486285152074417,0.0967963522635885,5.0237962557742,5.06599804050111e-07,1.6680670044885e-06
"ENSG00000137944",303.602848307127,-0.271510859202443,0.104827692042749,-2.59006808135887,0.00959569524506818,0.0189750914426157
"ENSG00000213516",144.217806050174,-0.655551509479147,0.155439261629366,-4.21741265757079,2.47121491055909e-05,6.85244879620317e-05
"ENSG00000117226",641.701571505197,-0.0306159433639329,0.0781192036084779,-0.391913152588902,0.695122384478552,0.781263913859902
"ENSG00000117228",682.433310695606,-2.205411880696,0.0980998845573221,-22.481289255823,6.327489037805e-112,3.27208889260246e-110
"ENSG00000162645",89.9913078872337,-2.32236783016528,0.220774910601192,-10.5191655330818,7.04951468141623e-26,6.13678366064456e-25
"ENSG00000213512",0.177436594104331,0.785955538541567,4.05983006390923,0.193593211087453,0.846494414395661,NA
"ENSG00000162654",1.14270552286024,3.53537145296406,1.8395910160387,1.9218247002407,0.0546278192193703,0.0929145758401707
"ENSG00000197147",49.9625326511145,0.544674751571528,0.252715855828924,2.15528523046154,0.0311395208429676,0.0556756348639642
"ENSG00000171488",1395.87020946895,1.28541026102143,0.0736641313588991,17.4496086128917,3.46599491900612e-68,8.74688923224524e-67
"ENSG00000171492",515.030907232774,-0.561373512492081,0.08513226427663,-6.59413346117455,4.27746795573591e-11,1.89883502203723e-10
"ENSG00000162664",462.418246921054,0.0183197292031861,0.0930317552225857,0.196919096703644,0.843890849263166,0.894638421553772
"ENSG00000122482",743.277633677386,0.511554368374288,0.0734502417508258,6.96463832086075,3.29248508217343e-12,1.56480635733866e-11
"ENSG00000162669",3.23765747223681,-0.143753385476451,0.957078709708053,-0.150200170600704,0.880606691302195,0.918638759634941
"ENSG00000097046",45.7472979458488,-1.84353790231077,0.289445042362568,-6.36921567998908,1.89997273900516e-10,8.07899544935316e-10
"ENSG00000069702",126.564712648612,-1.64764315252973,0.172094086998018,-9.57408346370845,1.0276471364913e-21,7.73517032564291e-21
"ENSG00000172031",107.25347176031,1.1546320267942,0.186058294001045,6.20575413202332,5.44352271217011e-10,2.24472965114614e-09
"ENSG00000230667",1.48149267204693,-2.9272428272021,1.71754873738096,-1.70431427271506,0.0883223899240237,0.142308448966903
"ENSG00000189195",10.1243614369499,-0.133024063928171,0.556965790406295,-0.238837045684858,0.811231943060098,0.869902239291307
"ENSG00000069712",66.9730409120648,-0.803456561739128,0.223037075406442,-3.60234530638004,0.000315359070575426,0.00077282374162631
"ENSG00000203910",0.280742050920118,-0.175814047476726,3.18170420608947,-0.055257822880026,0.955933063263127,NA
"ENSG00000174842",143.772519644282,0.326939843029985,0.149221244142143,2.19097384497446,0.0284536852150701,0.0513469343332562
"ENSG00000122484",363.213543568257,-0.0162046924801848,0.103488486795749,-0.156584495357125,0.875572322711311,0.915839949760064
"ENSG00000162676",4.03323941140553,-0.688803514641936,0.88008331447002,-0.782657168153141,0.433828460788491,0.548773826718804
"ENSG00000067208",676.431260892953,-0.768878964523196,0.0862697331544804,-8.91249962656531,4.98947252982907e-19,3.29604868420533e-18
"ENSG00000122406",8604.47451376921,-0.186809260018459,0.0377187703454859,-4.95268690647588,7.31956945411654e-07,2.37559600561043e-06
"ENSG00000154511",400.409890463961,-0.08948779402332,0.100429584506421,-0.891050126943409,0.372902278889631,0.48635697223676
"ENSG00000143033",348.803489567749,0.767857215631899,0.105438868439915,7.28248725534709,3.2772090922812e-13,1.64563910058059e-12
"ENSG00000117500",1710.52964086275,0.244621390802799,0.0556757774461704,4.39367714333776,1.11449295004748e-05,3.20996621024032e-05
"ENSG00000122483",118.500271298439,-1.07621112724987,0.167567023709994,-6.42257112063081,1.33991612438723e-10,5.74394527086066e-10
"ENSG00000117505",1385.72719869253,-0.323276833390193,0.0574083952226254,-5.63117697571147,1.78983947606559e-08,6.62447368112875e-08
"ENSG00000137942",475.312134479472,-0.0626774437326493,0.0925670657060813,-0.677103063109535,0.498340565580669,0.610214627411757
"ENSG00000137936",746.590334072309,-0.373726897069759,0.0799164613393689,-4.67646953839348,2.9185593001561e-06,8.94256277873193e-06
"ENSG00000067334",739.332276382936,-0.421778420233458,0.0736157097230904,-5.72946211915909,1.0074958397991e-08,3.79756360280285e-08
"ENSG00000023909",410.954690347776,-0.952386604043562,0.0949413875541417,-10.0313111971368,1.1103221588199e-23,9.01097355544478e-23
"ENSG00000198691",1.67144519957464,-0.444758434636748,1.39785343979621,-0.318172436376154,0.750354139771115,0.824086387263292
"ENSG00000137962",747.210466132633,-2.18043253928494,0.0923899176710896,-23.6003299304512,3.82416658746534e-123,2.37808300278752e-121
"ENSG00000117528",992.175356656119,0.053656026226871,0.0669576455379784,0.801342786111516,0.422933227531839,0.538132600135047
"ENSG00000117525",4889.08359718809,-0.282939585936497,0.0632044834378532,-4.47657461222196,7.5850167738602e-06,2.22907232728119e-05
